iter	RMSE
1506	0.0889715833
1507	0.08896478291
1508	0.08892623526
1509	0.08888615764
1510	0.08886120664
1511	0.08885937737
1512	0.08881704792
1513	0.088787186
1514	0.0887657524
1515	0.0887523213
1516	0.08874990209
1517	0.08874757031
1518	0.08874428533
1519	0.08874157861
1520	0.0887275389
1521	0.08872317488
1522	0.08872079584
1523	0.08868969127
1524	0.08868807735
1525	0.08868163293
1526	0.08867984926
1527	0.08864621522
1528	0.08864419391
1529	0.08861521901
1530	0.0886083918
1531	0.08855925595
1532	0.0885289996
1533	0.08852679759
1534	0.08852251581
1535	0.08850021845
1536	0.08849839071
1537	0.08849456572
1538	0.08845119193
1539	0.08844856748
1540	0.08842507359
1541	0.0884157481
1542	0.08838088549
1543	0.08837766768
1544	0.08837061175
1545	0.08836492324
1546	0.08833590847
1547	0.08833127557
1548	0.0883261296
1549	0.0883189677
1550	0.08828532052
1551	0.08827677258
1552	0.08827503916
1553	0.08825282348
1554	0.08825088738
1555	0.08823431302
1556	0.08822855317
1557	0.08821384759
1558	0.0882112871
1559	0.08820787259
1560	0.08818410126
1561	0.08814111401
1562	0.08813394578
1563	0.08811033207
1564	0.08810745179
1565	0.08805042209
1566	0.08802281789
1567	0.0879646804
1568	0.08792837377
1569	0.08792042661
1570	0.08791886974
1571	0.08791522628
1572	0.08786049083
1573	0.08781098182
1574	0.08780898479
1575	0.08780421158
1576	0.08779925641
1577	0.08779197712
1578	0.08775101148
1579	0.08773241108
1580	0.08772155365
1581	0.08771858235
1582	0.08771175387
1583	0.0877089156
1584	0.08769375355
1585	0.08767174651
1586	0.08765316363
1587	0.08762319351
1588	0.08762067725
1589	0.08761908805
1590	0.08759357601
1591	0.08754513091
1592	0.08751736161
1593	0.08751454443
1594	0.08747769605
1595	0.08747317346
1596	0.08745488099
1597	0.08745181061
1598	0.08744321881
1599	0.08739877269
1600	0.08737049026
1601	0.0873677088
1602	0.08736353624
1603	0.08733722341
1604	0.08727759213
1605	0.08727451676
1606	0.08727211525
1607	0.0872456579
1608	0.08724014193
1609	0.08720806653
1610	0.08720472239
1611	0.08719724857
1612	0.08715759348
1613	0.08715494535
1614	0.08714300201
1615	0.08714100557
1616	0.08710428584
1617	0.08710274433
1618	0.08709018423
1619	0.08707830824
1620	0.08705820873
1621	0.08705000833
1622	0.08704820497
1623	0.08704610617
1624	0.0870340775
1625	0.08701605062
1626	0.0869630916
1627	0.08695560142
1628	0.0869352225
1629	0.08689128293
1630	0.08687605734
1631	0.08687191985
1632	0.08685061318
1633	0.08683278012
1634	0.08680283293
1635	0.0867552066
1636	0.08674703111
1637	0.08674342328
1638	0.08674109956
1639	0.08673590929
1640	0.08673405904
1641	0.08670324747
1642	0.08669717464
1643	0.08669332683
1644	0.08669105527
1645	0.08668843607
1646	0.08668267505
1647	0.08667910235
1648	0.08667013273
1649	0.08666829608
1650	0.08666086253
1651	0.08665370625
1652	0.08665182281
1653	0.08665033487
1654	0.08664513407
1655	0.08663862549
1656	0.08663436958
1657	0.08662783654
1658	0.08661109628
1659	0.08658298471
1660	0.08657765244
1661	0.08657592239
1662	0.08656569167
1663	0.0865586051
1664	0.0865518686
1665	0.08654487132
1666	0.08654291974
1667	0.0865359632
1668	0.08653289111
1669	0.08653043143
1670	0.0865232511
1671	0.08651693313
1672	0.08651441696
1673	0.08651278438
1674	0.08648415261
1675	0.08645964375
1676	0.08645676087
1677	0.08641946821
1678	0.08639444735
1679	0.08638969414
1680	0.08635730627
1681	0.08635166215
1682	0.08634495186
1683	0.08630764831
1684	0.08630430072
1685	0.08628517048
1686	0.08626705418
1687	0.08626301565
1688	0.08624071168
1689	0.08619805239
1690	0.08619662413
1691	0.08619237745
1692	0.08618830789
1693	0.0861541883
1694	0.08612636055
1695	0.08612395099
1696	0.08612152252
1697	0.08609146408
1698	0.08605724931
1699	0.08605484496
1700	0.08601728776
1701	0.08601336074
1702	0.08598387174
1703	0.08596401827
1704	0.08596141658
1705	0.08595962416
1706	0.08595583898
1707	0.08595363483
1708	0.08590317691
1709	0.08589551789
1710	0.0858726493
1711	0.08585380758
1712	0.0858466956
1713	0.08584521273
1714	0.08582328435
1715	0.0858210354
1716	0.08577156543
1717	0.0857650714
1718	0.08575924484
1719	0.08575690765
1720	0.08575294842
1721	0.08574444664
1722	0.08571324427
1723	0.08571092247
1724	0.08570953668
1725	0.08570634513
1726	0.08570181414
1727	0.0856758335
1728	0.08567316495
1729	0.08566852845
1730	0.08566366016
1731	0.08566184255
1732	0.08566014983
1733	0.08563487824
1734	0.08561746052
1735	0.08561490574
1736	0.08561261342
1737	0.08561128955
1738	0.08560742497
1739	0.08558870217
1740	0.08558599926
1741	0.08558372978
1742	0.0855821778
1743	0.08555405809
1744	0.08555141454
1745	0.08552991969
1746	0.08548145923
1747	0.08547904079
1748	0.08545748321
1749	0.08545463135
1750	0.08542140302
1751	0.08542003474
1752	0.0854177958
1753	0.0854141828
1754	0.08539546042
1755	0.08539324722
1756	0.08537104092
1757	0.08536868096
1758	0.08536371668
1759	0.08533739982
1760	0.08533488951
1761	0.08532875623
1762	0.08532657047
1763	0.08530347277
1764	0.08530038335
1765	0.0852829973
1766	0.08525065588
1767	0.08520365917
1768	0.08520149385
1769	0.0851855778
1770	0.08516457332
1771	0.08516240889
1772	0.08516116322
1773	0.08514948749
1774	0.08514636712
1775	0.08514185559
1776	0.08513676054
1777	0.08511138372
1778	0.08508863002
1779	0.08508118357
1780	0.08505683234
1781	0.08501133002
1782	0.08500959036
1783	0.08499426673
1784	0.08497357127
1785	0.08497174505
1786	0.08496938192
1787	0.08496767698
1788	0.08493564909
1789	0.0849053642
1790	0.0848794011
1791	0.08484270164
1792	0.0848109748
1793	0.08480694523
1794	0.084779746
1795	0.08477417193
1796	0.08477016283
1797	0.08476486108
1798	0.08473998367
1799	0.08473464225
1800	0.08470533822
1801	0.08469790881
1802	0.08469530633
1803	0.08469238776
1804	0.08466623627
1805	0.08465950023
1806	0.08465792337
1807	0.0846455023
1808	0.08463958777
1809	0.08463753931
1810	0.08463451786
1811	0.08461187399
1812	0.08460918453
1813	0.08460529102
1814	0.0845844248
1815	0.0845766186
1816	0.08457248173
1817	0.08456590568
1818	0.08453522037
1819	0.08450560557
1820	0.0845044067
1821	0.08450249591
1822	0.08449886816
1823	0.08449685621
1824	0.08449470289
1825	0.08449247391
1826	0.08446656289
1827	0.08442960192
1828	0.08439615425
1829	0.08439398196
1830	0.08439259421
1831	0.0843881571
1832	0.08438675763
1833	0.08438101554
1834	0.08437904921
1835	0.0843606226
1836	0.08431417508
1837	0.08430975873
1838	0.08430812327
1839	0.08430695693
1840	0.08430504492
1841	0.08430412322
1842	0.08430216237
1843	0.08429990845
1844	0.08426669976
1845	0.0842419807
1846	0.08424049619
1847	0.08423629847
1848	0.08421005187
1849	0.08418058629
1850	0.08417413546
1851	0.08417125249
1852	0.08416624529
1853	0.08414431394
1854	0.0841415999
1855	0.08413806527
1856	0.08413588592
1857	0.08413423754
1858	0.08411625349
1859	0.08411433667
1860	0.08409367892
1861	0.0840620813
1862	0.08406017378
1863	0.0840584798
1864	0.08405659944
1865	0.08405470686
1866	0.08402548673
1867	0.08401477218
1868	0.08401234306
1869	0.08401071356
1870	0.08398998549
1871	0.0839485868
1872	0.08394635755
1873	0.08394404756
1874	0.08389755429
1875	0.08389514544
1876	0.08389264653
1877	0.0838910362
1878	0.08388732033
1879	0.08388619274
1880	0.08386412909
1881	0.08385847546
1882	0.08385694093
1883	0.08382818612
1884	0.08382676803
1885	0.08382513918
1886	0.08381065064
1887	0.08380778469
1888	0.08376205139
1889	0.08375872938
1890	0.08375737271
1891	0.08375411796
1892	0.08374949189
1893	0.08374522341
1894	0.08374339764
1895	0.08373979079
1896	0.08373635271
1897	0.08373438152
1898	0.08370649535
1899	0.08370415726
1900	0.0837033399
1901	0.08369673369
1902	0.08367793549
1903	0.08365239425
1904	0.08364937611
1905	0.08364665143
1906	0.08364534983
1907	0.083619135
1908	0.08358675831
1909	0.08358226297
1910	0.08356591352
1911	0.08356217872
1912	0.08355489613
1913	0.08355312698
1914	0.08355167094
1915	0.0835502183
1916	0.08354267749
1917	0.08353672588
1918	0.08351772732
1919	0.08351325752
1920	0.08349043934
1921	0.08348542704
1922	0.0834834327
1923	0.08344947528
1924	0.08342919765
1925	0.08342763378
1926	0.08342584442
1927	0.08342327271
1928	0.08342214079
1929	0.08341701243
1930	0.08341462061
1931	0.08341081578
1932	0.08340706212
1933	0.08340530726
1934	0.08339152437
1935	0.08337063467
1936	0.08336910506
1937	0.08336724251
1938	0.08336593293
1939	0.08336462787
1940	0.08334526595
1941	0.08331617485
1942	0.08331166709
1943	0.08330576289
1944	0.08330245692
1945	0.08328270082
1946	0.08327844339
1947	0.08327719149
1948	0.08327406897
1949	0.0832723785
1950	0.08326735958
1951	0.08326544032
1952	0.08326429952
1953	0.08324379208
1954	0.08322396942
1955	0.0832181663
1956	0.08321383703
1957	0.08319932374
1958	0.08319717102
1959	0.08319435355
1960	0.08316740062
1961	0.08316161923
1962	0.08316061958
1963	0.08314766759
1964	0.08314633413
1965	0.08312199065
1966	0.08311639122
1967	0.08311341404
1968	0.08311069095
1969	0.08310501186
1970	0.08310148109
1971	0.08309971343
1972	0.08309670957
1973	0.08308053798
1974	0.08307528993
1975	0.08305096854
1976	0.08304913832
1977	0.08304811452
1978	0.08302041413
1979	0.08300790963
1980	0.08300234
1981	0.08299672618
1982	0.08296491299
1983	0.08294068159
1984	0.08293686069
1985	0.08293609174
1986	0.08292147893
1987	0.08291943572
1988	0.08289206141
1989	0.08286047939
1990	0.0828282551
1991	0.08281148255
1992	0.08281011556
1993	0.08280873219
1994	0.08280721667
1995	0.08278242638
1996	0.08277705822
1997	0.08277466671
1998	0.0827734278
1999	0.0827627824
2000	0.08273887334
2001	0.08270628446
2002	0.08270447122
2003	0.0826574522
2004	0.0826555453
2005	0.08265394089
2006	0.08261673181
2007	0.08259747608
2008	0.0825726998
2009	0.08255315956
2010	0.08254963795
2011	0.08254424263
2012	0.08254301022
2013	0.08254208868
2014	0.08250422621
2015	0.08250178645
2016	0.08249827508
2017	0.08249668331
2018	0.082452232
2019	0.08243760535
2020	0.08243421951
2021	0.08242484753
2022	0.08239829839
2023	0.08239716316
2024	0.08237905809
2025	0.08235447187
2026	0.08233184827
2027	0.08230347772
2028	0.08230211747
2029	0.08230056314
2030	0.08229804796
2031	0.08229359697
2032	0.08228834868
2033	0.08228501662
2034	0.08224210034
2035	0.08224053853
2036	0.08223938015
2037	0.0822346915
2038	0.08223009117
2039	0.08220897358
2040	0.08220524419
2041	0.08218325051
2042	0.08218192326
2043	0.08218021119
2044	0.08217905036
2045	0.08213598203
2046	0.08212992303
2047	0.0821282364
2048	0.08210215842
2049	0.08207166097
2050	0.08203507472
2051	0.08202902141
2052	0.08200743744
2053	0.08200588679
2054	0.08200045394
2055	0.08196921202
2056	0.08195650732
2057	0.08192372026
2058	0.08192217786
2059	0.08192062441
2060	0.08191810208
2061	0.08189023026
2062	0.0818701505
2063	0.08183600615
2064	0.08183498579
2065	0.08182981852
2066	0.08179796825
2067	0.0817959316
2068	0.08176030134
2069	0.08175897606
2070	0.08174997759
2071	0.08174457393
2072	0.0817409187
2073	0.08173474082
2074	0.08173309844
2075	0.08170924273
2076	0.08168960743
2077	0.0816880831
2078	0.08168430257
2079	0.08165546912
2080	0.08161129785
2081	0.08160948985
2082	0.08160799893
2083	0.0815719699
2084	0.0815677521
2085	0.08156360985
2086	0.08156109149
2087	0.0815598153
2088	0.08152710371
2089	0.08149787628
2090	0.08149407131
2091	0.08146654994
2092	0.08144508206
2093	0.08144407312
2094	0.08144258026
2095	0.08141055688
2096	0.08140851988
2097	0.08138246388
2098	0.08137982285
2099	0.08137818858
2100	0.08134216236
2101	0.08132930536
2102	0.08132799549
2103	0.08132670069
2104	0.08132322248
2105	0.08131976605
2106	0.08131634312
2107	0.0812807158
2108	0.08127927059
2109	0.08125376361
2110	0.08125192738
2111	0.08124898323
2112	0.08124867142
2113	0.08124649678
2114	0.08124265099
2115	0.08123921913
2116	0.08123707574
2117	0.08120868507
2118	0.08120273227
2119	0.08120139476
2120	0.08117472604
2121	0.08117061897
2122	0.08116953305
2123	0.08116817688
2124	0.08116691401
2125	0.08116560417
2126	0.0811486208
2127	0.08114706758
2128	0.08114584406
2129	0.08113086924
2130	0.08112671251
2131	0.08112420329
2132	0.08112131585
2133	0.08111599795
2134	0.08111322225
2135	0.08111123499
2136	0.0810625511
2137	0.08106097002
2138	0.08104415885
2139	0.08103892038
2140	0.08103440579
2141	0.08103319163
2142	0.08102983368
2143	0.08102831005
2144	0.08102642503
2145	0.08102428734
2146	0.08102081073
2147	0.08099559126
2148	0.080973145
2149	0.08097040889
2150	0.08096875149
2151	0.08096528017
2152	0.08096433067
2153	0.08096325378
2154	0.0809475083
2155	0.08094423648
2156	0.08094282575
2157	0.08094062056
2158	0.08093584659
2159	0.08093476417
2160	0.08093116435
2161	0.08090961076
2162	0.08090757569
2163	0.08086815466
2164	0.08086379114
2165	0.08086117435
2166	0.08085817201
2167	0.08085746386
2168	0.08085434775
2169	0.0808529774
2170	0.08080912772
2171	0.08078446847
2172	0.08078043942
2173	0.08073837655
2174	0.08073636335
2175	0.08073531193
2176	0.0807342503
2177	0.08072924712
2178	0.08070558715
2179	0.08070452115
2180	0.08069989933
2181	0.08069686171
2182	0.08069427913
2183	0.08069333645
2184	0.0806746616
2185	0.08064899163
2186	0.08064741005
2187	0.08064332616
2188	0.08061185782
2189	0.08061013661
2190	0.08060856451
2191	0.08057621693
2192	0.08057506569
2193	0.08057381785
2194	0.08054827319
2195	0.08054682339
2196	0.0805402833
2197	0.08052461509
2198	0.08050489382
2199	0.08046756007
2200	0.08042930576
2201	0.08042575475
2202	0.080419894
2203	0.08041896167
2204	0.08041707837
2205	0.08041466015
2206	0.08037895032
2207	0.08037751175
2208	0.0803536446
2209	0.08032613781
2210	0.08031983202
2211	0.08031869332
2212	0.08029495524
2213	0.08026108462
2214	0.08025656466
2215	0.08025374093
2216	0.08025103512
2217	0.08024885319
2218	0.08024791444
2219	0.08024686713
2220	0.08024251544
2221	0.08024133735
2222	0.08023893276
2223	0.08023620736
2224	0.08020846573
2225	0.08020505075
2226	0.08020373903
2227	0.0802021538
2228	0.08019498974
2229	0.08017377969
2230	0.08017067115
2231	0.08016946327
2232	0.08016820852
2233	0.0801664676
2234	0.08013894375
2235	0.0801381289
2236	0.08013541844
2237	0.08010928991
2238	0.08010575669
2239	0.0801047684
2240	0.08008768233
2241	0.08006794765
2242	0.08006361787
2243	0.08006056832
2244	0.08003179748
2245	0.08003080009
2246	0.08002411596
2247	0.08002273513
2248	0.08002082474
2249	0.07998896153
2250	0.0799590631
2251	0.07995830518
2252	0.07995502833
2253	0.07993948141
2254	0.07993634711
2255	0.0799343092
2256	0.07991888536
2257	0.0799101497
2258	0.07990881907
2259	0.07988791614
2260	0.07986505573
2261	0.07982326913
2262	0.07979812484
2263	0.07979714149
2264	0.07979484122
2265	0.07977922761
2266	0.07977814896
2267	0.07977261653
2268	0.07977124451
2269	0.0797700331
2270	0.07976583967
2271	0.07973680312
2272	0.0797329291
2273	0.07973036214
2274	0.07972822677
2275	0.07970546135
2276	0.07968505305
2277	0.07968403687
2278	0.07965561697
2279	0.07962762528
2280	0.0796265622
2281	0.07960111627
2282	0.07960010943
2283	0.07957242227
2284	0.07957117748
2285	0.07957039787
2286	0.0795693661
2287	0.07956827152
2288	0.07954633118
2289	0.07952790621
2290	0.07952364137
2291	0.07952141664
2292	0.07952037464
2293	0.07951908897
2294	0.07951831452
2295	0.07951336774
2296	0.07951235171
2297	0.07951023594
2298	0.07949809686
2299	0.07946017088
2300	0.07945247309
2301	0.07944331001
2302	0.07944236583
2303	0.07944138828
2304	0.07943916131
2305	0.07942145774
2306	0.07941711114
2307	0.07938625455
2308	0.07937883977
2309	0.07937738015
2310	0.07937669495
2311	0.07937048585
2312	0.07936947765
2313	0.07936088364
2314	0.07935973686
2315	0.07935489152
2316	0.07935162882
2317	0.0793508705
2318	0.07934271262
2319	0.07931620453
2320	0.07930378755
2321	0.07927571708
2322	0.07924699986
2323	0.07924625673
2324	0.07924354851
2325	0.07924280249
2326	0.07921609419
2327	0.07920097239
2328	0.07917504574
2329	0.07917147167
2330	0.07915432508
2331	0.07913544677
2332	0.07913445294
2333	0.07913032235
2334	0.07911040928
2335	0.07910963647
2336	0.07910712652
2337	0.07908702922
2338	0.07908352188
2339	0.07908150188
2340	0.07906913525
2341	0.0790659949
2342	0.07906483426
2343	0.07906296026
2344	0.07904181005
2345	0.07902561589
2346	0.07902412983
2347	0.07902127013
2348	0.07902053485
2349	0.07901734965
2350	0.07898540625
2351	0.07898414929
2352	0.07898301085
2353	0.0789818052
2354	0.07897996008
2355	0.07894751868
2356	0.07891919337
2357	0.07891766729
2358	0.078885491
2359	0.07886255452
2360	0.07886083636
2361	0.07883591862
2362	0.07882017192
2363	0.07881751724
2364	0.0788142476
2365	0.07878360497
2366	0.07878067476
2367	0.07877793569
2368	0.07877669654
2369	0.07875976392
2370	0.07875882896
2371	0.07872284364
2372	0.07870367417
2373	0.0787019157
2374	0.07870098786
2375	0.07868307882
2376	0.07868176315
2377	0.07868002672
2378	0.07866479712
2379	0.07866202965
2380	0.0786360187
2381	0.07863479947
2382	0.07861848531
2383	0.07860158405
2384	0.07860035714
2385	0.07856951881
2386	0.07853891602
2387	0.07853798184
2388	0.07851883499
2389	0.07851753037
2390	0.07850664192
2391	0.0784717559
2392	0.0784701193
2393	0.07846861072
2394	0.07846610118
2395	0.07843589743
2396	0.07841727064
2397	0.07839320639
2398	0.07839031482
2399	0.07838746488
2400	0.07835763073
2401	0.07833059321
2402	0.07832680318
2403	0.07832420048
2404	0.07831198117
2405	0.07830047754
2406	0.07828155575
2407	0.07827875185
2408	0.07826474709
2409	0.07826092422
2410	0.07825994797
2411	0.07825936203
2412	0.07825668726
2413	0.07825345131
2414	0.07825213593
2415	0.07825109974
2416	0.07822636045
2417	0.07821953281
2418	0.07821551479
2419	0.07821320428
2420	0.07821196165
2421	0.07821071463
2422	0.07820452882
2423	0.07820170984
2424	0.07818112586
2425	0.07817749397
2426	0.07815760028
2427	0.07814736879
2428	0.07814587028
2429	0.07814359041
2430	0.07812190893
2431	0.07812007208
2432	0.07811382391
2433	0.07811312239
2434	0.07811228772
2435	0.07807802847
2436	0.07807699101
2437	0.07807499723
2438	0.0780738315
2439	0.07807256723
2440	0.07807135186
2441	0.07806905281
2442	0.07804341554
2443	0.07804251484
2444	0.07804058746
2445	0.07802242559
2446	0.0779944691
2447	0.07799309797
2448	0.07796445475
2449	0.07795696402
2450	0.07793113299
2451	0.07791513969
2452	0.07791123785
2453	0.07790982671
2454	0.07790900445
2455	0.0779081104
2456	0.07788250362
2457	0.07788125598
2458	0.07787893772
2459	0.077878058
2460	0.07787416718
2461	0.07784781772
2462	0.0778278297
2463	0.07779893977
2464	0.07777614079
2465	0.07774108375
2466	0.07773915909
2467	0.07771576266
2468	0.07771329503
2469	0.07771236521
2470	0.07770153918
2471	0.07770054454
2472	0.07767026733
2473	0.07763767036
2474	0.07761075208
2475	0.07760821399
2476	0.07758649873
2477	0.07758431571
2478	0.07758187002
2479	0.0775749109
2480	0.07755884658
2481	0.07755314596
2482	0.07755234498
2483	0.07752377825
2484	0.07752269915
2485	0.07750052975
2486	0.07749764504
2487	0.07748437571
2488	0.07746518428
2489	0.07746375417
2490	0.07744323735
2491	0.07743263961
2492	0.07743209901
2493	0.07742992273
2494	0.07742352845
2495	0.07742286352
2496	0.07742220589
2497	0.07741954562
2498	0.07741836845
2499	0.07739370353
2500	0.07736724889
2501	0.07734141072
2502	0.07730582319
2503	0.07728516117
2504	0.07726089104
2505	0.07726021566
2506	0.07725722368
2507	0.07725567672
2508	0.07725200146
2509	0.07725121466
2510	0.07725054257
2511	0.07724468372
2512	0.07724339003
2513	0.0772285995
2514	0.07722562865
2515	0.07719549977
2516	0.07719330996
2517	0.07716648896
2518	0.07715197961
2519	0.07712159024
2520	0.07709728755
2521	0.07708168585
2522	0.07705343877
2523	0.07705281915
2524	0.0770522954
2525	0.07705165187
2526	0.07704945328
2527	0.0770478935
2528	0.07701709355
2529	0.07700521784
2530	0.07700278844
2531	0.07700031589
2532	0.07696970177
2533	0.07696903676
2534	0.07696219173
2535	0.07694041974
2536	0.07693975646
2537	0.07693741561
2538	0.07693603177
2539	0.07691311522
2540	0.07691217463
2541	0.07691081657
2542	0.07690954999
2543	0.07690822256
2544	0.07690756298
2545	0.07688559659
2546	0.07688364654
2547	0.0768623488
2548	0.07685795471
2549	0.07685572244
2550	0.07685341025
2551	0.07685277846
2552	0.07685160567
2553	0.07683037233
2554	0.07682886763
2555	0.07682555205
2556	0.07679053447
2557	0.07675223852
2558	0.07674419246
2559	0.07674193137
2560	0.07673950529
2561	0.07673150626
2562	0.07673087587
2563	0.07672663131
2564	0.07672598239
2565	0.07672388481
2566	0.07672015277
2567	0.0767068162
2568	0.07670606643
2569	0.07668604306
2570	0.07668440822
2571	0.07668376206
2572	0.07668270308
2573	0.07665042235
2574	0.07664895786
2575	0.07664833978
2576	0.07664704604
2577	0.07664523683
2578	0.07661992841
2579	0.07658628155
2580	0.07655193018
2581	0.07655132011
2582	0.07654997223
2583	0.07651852359
2584	0.07650493881
2585	0.07650429811
2586	0.07649551245
2587	0.07648473749
2588	0.07647012493
2589	0.07646888327
2590	0.07644970333
2591	0.07644895399
2592	0.07644686557
2593	0.07642666489
2594	0.0764260281
2595	0.07642428866
2596	0.0764232496
2597	0.07639414557
2598	0.07638138042
2599	0.07638074581
2600	0.07635156543
2601	0.07631796681
2602	0.07631581735
2603	0.07631394762
2604	0.07629260114
2605	0.07629020719
2606	0.07627255551
2607	0.07623246793
2608	0.07623183497
2609	0.07623068374
2610	0.07620121509
2611	0.07617727501
2612	0.07614379446
2613	0.07614007829
2614	0.07613364782
2615	0.07611879099
2616	0.0761181879
2617	0.07611746139
2618	0.07611537305
2619	0.07609326291
2620	0.07609206517
2621	0.0760914392
2622	0.07609081514
2623	0.0760859848
2624	0.07608536278
2625	0.0760843486
2626	0.07605609827
2627	0.07605559736
2628	0.07603841839
2629	0.0760179844
2630	0.07600826859
2631	0.07600208785
2632	0.07597725762
2633	0.07597512717
2634	0.07594964272
2635	0.075914871
2636	0.0759080964
2637	0.0759037196
2638	0.075902845
2639	0.07589947321
2640	0.07588122126
2641	0.07587994175
2642	0.07587829871
2643	0.07584313757
2644	0.075805001
2645	0.07579035325
2646	0.07578870382
2647	0.07578808644
2648	0.07578648455
2649	0.0757762102
2650	0.0757487917
2651	0.07574817547
2652	0.07572415425
2653	0.07571120854
2654	0.07571070905
2655	0.07571009465
2656	0.07570860631
2657	0.07568990739
2658	0.07567363825
2659	0.07567138919
2660	0.07566945748
2661	0.07566863436
2662	0.07566724857
2663	0.07566663953
2664	0.07566465453
2665	0.07566407768
2666	0.07566219657
2667	0.07566159101
2668	0.07566089462
2669	0.07565112062
2670	0.07562907669
2671	0.07562734461
2672	0.07562445221
2673	0.07560452733
2674	0.07560394726
2675	0.07560336883
2676	0.075575351
2677	0.07554865855
2678	0.07554421097
2679	0.07554181914
2680	0.07551384949
2681	0.07551288951
2682	0.07550989612
2683	0.07550932309
2684	0.0755072475
2685	0.07550676635
2686	0.07550461447
2687	0.0755040215
2688	0.07550213583
2689	0.07547477812
2690	0.0754378531
2691	0.07543027882
2692	0.07542790706
2693	0.07542707229
2694	0.07541937395
2695	0.07541869665
2696	0.07540606892
2697	0.07539828643
2698	0.07539761352
2699	0.07538645677
2700	0.07536691962
2701	0.07536636472
2702	0.07536554433
2703	0.07535093075
2704	0.07532940881
2705	0.07532625923
2706	0.07532085428
2707	0.07530244447
2708	0.07530037619
2709	0.07527603654
2710	0.07526766766
2711	0.0752506213
2712	0.0752329323
2713	0.0752087376
2714	0.07520159389
2715	0.07517152638
2716	0.07517086519
2717	0.07516804413
2718	0.07516697109
2719	0.07516466538
2720	0.07516408296
2721	0.07515414537
2722	0.07515320568
2723	0.07513153033
2724	0.07510519545
2725	0.07510263364
2726	0.07509552232
2727	0.07507588975
2728	0.07507523299
2729	0.07507390827
2730	0.07506032437
2731	0.07505409938
2732	0.07505119924
2733	0.07503955467
2734	0.07503771707
2735	0.07503693578
2736	0.07501355164
2737	0.07499259923
2738	0.0749707011
2739	0.07497012181
2740	0.07496147544
2741	0.07496077786
2742	0.07493343339
2743	0.07492085493
2744	0.0749157628
2745	0.07491417653
2746	0.07490325405
2747	0.07490260378
2748	0.07488976332
2749	0.07488553727
2750	0.07488496159
2751	0.07487989133
2752	0.07487110325
2753	0.07486885714
2754	0.07486633528
2755	0.07486143277
2756	0.07485894959
2757	0.07484094392
2758	0.07484022578
2759	0.07483941404
2760	0.07483876906
2761	0.07483675844
2762	0.07483604666
2763	0.07483547931
2764	0.07483464728
2765	0.074821604
2766	0.07482079352
2767	0.07479042137
2768	0.07478978885
2769	0.07478266642
2770	0.07478215144
2771	0.07478064127
2772	0.07477941192
2773	0.0747614379
2774	0.07475666083
2775	0.07475576677
2776	0.07475061129
2777	0.07473235076
2778	0.07473183779
2779	0.07473120979
2780	0.07470367887
2781	0.07470295135
2782	0.07470232779
2783	0.07470165467
2784	0.07468500525
2785	0.07468416885
2786	0.07467509936
2787	0.0746539186
2788	0.07462734843
2789	0.07462349102
2790	0.0746209975
2791	0.07460294368
2792	0.07458485968
2793	0.07457392803
2794	0.07456018996
2795	0.07455218245
2796	0.0745352196
2797	0.07450492611
2798	0.07449355784
2799	0.07445720682
2800	0.07445663933
2801	0.07445603561
2802	0.07445408707
2803	0.07445162697
2804	0.0744210328
2805	0.07441568277
2806	0.07438981269
2807	0.07438737274
2808	0.07437585238
2809	0.07434929856
2810	0.07434659395
2811	0.07433005182
2812	0.07432794531
2813	0.07431390727
2814	0.07430654819
2815	0.07430579457
2816	0.0743008775
2817	0.07429235455
2818	0.07426713737
2819	0.07426470379
2820	0.07425865578
2821	0.07425685248
2822	0.07425549178
2823	0.07424321676
2824	0.07422815941
2825	0.07422225344
2826	0.07420978909
2827	0.0741991206
2828	0.07418458421
2829	0.07418255506
2830	0.07415292627
2831	0.07415046019
2832	0.07413594704
2833	0.07409916171
2834	0.07408887409
2835	0.07405883145
2836	0.07403410297
2837	0.07403354916
2838	0.07400679962
2839	0.07400570179
2840	0.07398768934
2841	0.07397605438
2842	0.07397532411
2843	0.07397392585
2844	0.07395017561
2845	0.07394832879
2846	0.07394523176
2847	0.07392353496
2848	0.07391969105
2849	0.07390461919
2850	0.07389794275
2851	0.07387902195
2852	0.07386991749
2853	0.07384980737
2854	0.07383060584
2855	0.07382957613
2856	0.07382806757
2857	0.07382550764
2858	0.07381857916
2859	0.07379848453
2860	0.07378569116
2861	0.07378214774
2862	0.07376708329
2863	0.07375301541
2864	0.07372726012
2865	0.07372626601
2866	0.07370536725
2867	0.07369305721
2868	0.07369220661
2869	0.07366387565
2870	0.07365822555
2871	0.0736458779
2872	0.07364343757
2873	0.07361526206
2874	0.07357968134
2875	0.07357892422
2876	0.07353886833
2877	0.07353851803
2878	0.0735248133
2879	0.07352422486
2880	0.07350379897
2881	0.07348116297
2882	0.07347865001
2883	0.07347169295
2884	0.07347006794
2885	0.07346624996
2886	0.07346570057
2887	0.07346364831
2888	0.07346083422
2889	0.07345999509
2890	0.07343336977
2891	0.07341488916
2892	0.07340026356
2893	0.0733705397
2894	0.07336878429
2895	0.07334976143
2896	0.07334291414
2897	0.0733423326
2898	0.07332664891
2899	0.07332547518
2900	0.07331433386
2901	0.07331097845
2902	0.07328012717
2903	0.0732704155
2904	0.07323591624
2905	0.07322080446
